Date,state,Confirmed,Recovered,Deceased
2021-09-29,Jammu and Kashmir,329320,323510,4422
2021-09-29,Jharkhand,348215,343002,5135
2021-09-29,Karnataka,2975067,2924693,37780
2021-09-29,Kerala,4664944,4495904,24965
2021-09-29,Ladakh,20795,20515,207
2021-09-29,Lakshadweep,10361,10263,51
2021-09-29,Madhya Pradesh,792519,781882,10522
2021-09-29,Maharashtra,6547793,6368530,139011
2021-09-29,Manipur,120426,116365,1854
2021-09-29,Meghalaya,81161,78068,1400
2021-09-29,Mizoram,91919,76512,306
2021-09-29,Nagaland,31219,29199,665
2021-09-29,Odisha,1025874,1012583,8245
2021-09-29,Puducherry,126308,123640,1840
2021-09-29,Punjab,601600,584797,16513
2021-09-29,Rajasthan,954322,945292,8954
2021-09-29,Sikkim,31412,30111,387
2021-09-29,Tamil Nadu,2662177,2609435,35550
2021-09-29,Telangana,665749,657213,3916
2021-09-29,Tripura,84102,82970,809
2021-09-29,Uttarakhand,343530,329828,7394
2021-09-29,Uttar Pradesh,1709800,1686749,22892
2021-09-29,West Bengal,1568321,1541963,18778
2021-09-30,Andaman and Nicobar Islands,7621,7483,129
2021-09-30,Andhra Pradesh,2050324,2024645,14176
2021-09-30,Arunachal Pradesh,54626,53931,276
2021-09-30,Assam,602163,591886,5873
2021-09-30,Bihar,725958,716243,9661
2021-09-30,Chandigarh,65230,64370,819
2021-09-30,Chhattisgarh,1005357,991491,13566
2021-09-30,Dadra and Nagar Haveli and Daman and Diu,10673,10638,4
2021-09-30,Delhi,1438868,1413381,25087
2021-09-30,Goa,176431,172261,3314
2021-09-30,Gujarat,825936,815696,10082
2021-09-30,Haryana,770872,760726,9874
2021-09-30,Himachal Pradesh,219061,213690,3660
2021-09-30,India,33765502,33035544,448372
2021-09-30,Jammu and Kashmir,329430,323663,4422
2021-09-30,Jharkhand,348226,343008,5135
2021-09-30,Karnataka,2976000,2925397,37794
2021-09-30,Kerala,4680858,4512662,25087
2021-09-30,Ladakh,20803,20528,207
2021-09-30,Lakshadweep,10361,10265,51
2021-09-30,Madhya Pradesh,792531,781887,10522
2021-09-30,Maharashtra,6550856,6371728,139067
2021-09-30,Manipur,120584,116466,1855
2021-09-30,Meghalaya,81290,78267,1404
2021-09-30,Mizoram,93660,78104,309
2021-09-30,Nagaland,31244,29227,665
2021-09-30,Odisha,1026476,1013142,8251
2021-09-30,Puducherry,126367,123697,1840
2021-09-30,Punjab,601635,584832,16516
2021-09-30,Rajasthan,954327,945296,8954
2021-09-30,Sikkim,31451,30137,387
2021-09-30,Tamil Nadu,2663789,2611061,35578
2021-09-30,Telangana,665963,657413,3918
2021-09-30,Tripura,84124,82991,810
2021-09-30,Uttarakhand,343537,329876,7394
2021-09-30,Uttar Pradesh,1709800,1686749,22892
2021-09-30,West Bengal,1569070,1542707,18793
2021-10-01,Andaman and Nicobar Islands,7621,7484,129
2021-10-01,Andhra Pradesh,2051133,2025805,14186
2021-10-01,Arunachal Pradesh,54680,53974,277
2021-10-01,Assam,602466,592242,5876
2021-10-01,Bihar,725961,716258,9661
2021-10-01,Chandigarh,65232,64377,819
2021-10-01,Chhattisgarh,1005379,991536,13566
2021-10-01,Dadra and Nagar Haveli and Daman and Diu,10673,10638,4
2021-10-01,Delhi,1438900,1413404,25087
2021-10-01,Goa,176515,172360,3317
2021-10-01,Gujarat,825952,815712,10082
2021-10-01,Haryana,770890,760738,9874
2021-10-01,Himachal Pradesh,219244,213871,3663
2021-10-01,India,33789420,33061004,448605
2021-10-01,Jammu and Kashmir,329563,323801,4423
2021-10-01,Jharkhand,348238,343016,5135
2021-10-01,Karnataka,2976589,2926284,37807
2021-10-01,Kerala,4694692,4526429,25182
2021-10-01,Ladakh,20809,20534,207
2021-10-01,Lakshadweep,10361,10267,51
2021-10-01,Madhya Pradesh,792542,781896,10522
2021-10-01,Maharashtra,6553961,6374892,139117
2021-10-01,Manipur,120743,116653,1858
2021-10-01,Meghalaya,81445,78375,1404
2021-10-01,Mizoram,94830,79781,313
2021-10-01,Nagaland,31265,29254,666
2021-10-01,Odisha,1026953,1013833,8255
2021-10-01,Puducherry,126431,123800,1840
2021-10-01,Punjab,601662,584865,16518
2021-10-01,Rajasthan,954331,945304,8954
2021-10-01,Sikkim,31482,30161,387
2021-10-01,Tamil Nadu,2665386,2612684,35603
2021-10-01,Telangana,666183,657665,3919
2021-10-01,Tripura,84145,83033,810
2021-10-01,Uttarakhand,343550,329893,7395
2021-10-01,Uttar Pradesh,1709835,1686784,22892
2021-10-01,West Bengal,1569778,1543401,18806
2021-10-02,Andaman and Nicobar Islands,7622,7484,129
2021-10-02,Andhra Pradesh,2051998,2027229,14195
2021-10-02,Arunachal Pradesh,54693,54011,277
2021-10-02,Assam,602712,592514,5880
2021-10-02,Bihar,725965,716260,9661
2021-10-02,Chandigarh,65235,64383,819
2021-10-02,Chhattisgarh,1005387,991556,13566
2021-10-02,Dadra and Nagar Haveli and Daman and Diu,10673,10638,4
2021-10-02,Delhi,1438933,1413462,25088
2021-10-02,Goa,176594,172463,3317
2021-10-02,Gujarat,825979,815726,10082
2021-10-02,Haryana,770904,760746,9874
2021-10-02,Himachal Pradesh,219333,214093,3665
2021-10-02,India,33812609,33086942,448847
2021-10-02,Jammu and Kashmir,329687,323969,4424
2021-10-02,Jharkhand,348255,343023,5135
2021-10-02,Karnataka,2977225,2927029,37811
2021-10-02,Kerala,4707909,4540866,25303
2021-10-02,Ladakh,20812,20541,207
2021-10-02,Lakshadweep,10361,10267,51
2021-10-02,Madhya Pradesh,792547,781908,10522
2021-10-02,Maharashtra,6556657,6377954,139166
2021-10-02,Manipur,120879,116803,1860
2021-10-02,Meghalaya,81575,78613,1405
2021-10-02,Mizoram,96456,81262,316
2021-10-02,Nagaland,31295,29277,666
2021-10-02,Odisha,1027431,1014412,8262
2021-10-02,Puducherry,126513,123906,1840
2021-10-02,Punjab,601698,584898,16520
2021-10-02,Rajasthan,954337,945316,8954
2021-10-02,Sikkim,31507,30201,388
2021-10-02,Tamil Nadu,2666964,2614291,35627
2021-10-02,Telangana,666384,657923,3920
2021-10-02,Tripura,84160,83080,811
2021-10-02,Uttarakhand,343555,329910,7395
2021-10-02,Uttar Pradesh,1709835,1686784,22892
2021-10-02,West Bengal,1570539,1544144,18815
2021-10-03,Andaman and Nicobar Islands,7623,7485,129
2021-10-03,Andhra Pradesh,2052763,2028202,14204
2021-10-03,Arunachal Pradesh,54725,54040,277
2021-10-03,Assam,602905,592838,5881
2021-10-03,Bihar,725968,716269,9661
2021-10-03,Chandigarh,65237,64384,819
2021-10-03,Chhattisgarh,1005402,991582,13566
2021-10-03,Dadra and Nagar Haveli and Daman and Diu,10673,10638,4
2021-10-03,Delhi,1438966,1413492,25088
2021-10-03,Goa,176638,172548,3317
2021-10-03,Gujarat,826002,815740,10082
2021-10-03,Haryana,770915,760755,9874
2021-10-03,Himachal Pradesh,219400,214246,3665
2021-10-03,India,33834253,33113666,449029
2021-10-03,Jammu and Kashmir,329789,324164,4424
2021-10-03,Jharkhand,348264,343031,5135
2021-10-03,Karnataka,2977889,2927740,37819
2021-10-03,Kerala,4720206,4557199,25377
2021-10-03,Ladakh,20822,20563,207
2021-10-03,Lakshadweep,10361,10267,51
2021-10-03,Madhya Pradesh,792556,781917,10522
2021-10-03,Maharashtra,6559349,6380670,139206
2021-10-03,Manipur,121046,116922,1862
2021-10-03,Meghalaya,81747,78793,1407
2021-10-03,Mizoram,97732,82585,319
2021-10-03,Nagaland,31312,29314,666
2021-10-03,Odisha,1027959,1015018,8267
2021-10-03,Puducherry,126545,123995,1841
2021-10-03,Punjab,601722,584916,16520
2021-10-03,Rajasthan,954338,945326,8954
2021-10-03,Sikkim,31525,30328,388
2021-10-03,Tamil Nadu,2668495,2615873,35650
2021-10-03,Telangana,666546,658170,3921
2021-10-03,Tripura,84169,83104,812
2021-10-03,Uttarakhand,343567,329920,7395
2021-10-03,Uttar Pradesh,1709857,1686804,22894
2021-10-03,West Bengal,1571240,1544828,18825
2021-10-04,Andaman and Nicobar Islands,7624,7485,129
2021-10-04,Andhra Pradesh,2053192,2029231,14208
2021-10-04,Arunachal Pradesh,54752,54061,277
2021-10-04,Assam,603238,593152,5890
2021-10-04,Bihar,725971,716279,9661
2021-10-04,Chandigarh,65243,64386,819
2021-10-04,Chhattisgarh,1005412,991612,13568
2021-10-04,Dadra and Nagar Haveli and Daman and Diu,10675,10638,4
2021-10-04,Delhi,1439000,1413514,25088
2021-10-04,Goa,176681,172632,3320
2021-10-04,Gujarat,826016,815762,10082
2021-10-04,Haryana,770924,760770,9874
2021-10-04,Himachal Pradesh,219591,214496,3669
2021-10-04,India,33851354,33143311,449292
2021-10-04,Jammu and Kashmir,329889,324308,4424
2021-10-04,Jharkhand,348272,343047,5135
2021-10-04,Karnataka,2978286,2928433,37832
2021-10-04,Kerala,4729056,4574206,25526
2021-10-04,Ladakh,20825,20568,207
2021-10-04,Lakshadweep,10362,10267,51
2021-10-04,Madhya Pradesh,792570,781925,10522
2021-10-04,Maharashtra,6562514,6386059,139233
2021-10-04,Manipur,121146,117076,1868
2021-10-04,Meghalaya,81859,78957,1408
2021-10-04,Mizoram,98175,83619,326
2021-10-04,Nagaland,31322,29340,666
2021-10-04,Odisha,1028366,1015608,8273
2021-10-04,Puducherry,126587,124091,1842
2021-10-04,Punjab,601739,584946,16521
2021-10-04,Rajasthan,954342,945331,8954
2021-10-04,Sikkim,31537,30383,388
2021-10-04,Tamil Nadu,2669962,2617432,35666
2021-10-04,Telangana,666753,658409,3923
2021-10-04,Tripura,84175,83131,812
2021-10-04,Uttarakhand,343584,329936,7395
2021-10-04,Uttar Pradesh,1709873,1686821,22894
2021-10-04,West Bengal,1571841,1545400,18837
2021-10-05,Andaman and Nicobar Islands,7626,7488,129
2021-10-05,Andhra Pradesh,2053863,2030503,14219
2021-10-05,Arunachal Pradesh,54771,54080,277
2021-10-05,Assam,603623,593308,5897
2021-10-05,Bihar,725973,716283,9661
2021-10-05,Chandigarh,65247,64389,820
2021-10-05,Chhattisgarh,1005425,991637,13568
2021-10-05,Dadra and Nagar Haveli and Daman and Diu,10675,10638,4
2021-10-05,Delhi,1439027,1413590,25088
2021-10-05,Goa,176767,172698,3322
2021-10-05,Gujarat,826039,815776,10083
2021-10-05,Haryana,770938,760780,9875
2021-10-05,Himachal Pradesh,219746,214657,3672
2021-10-05,India,33870398,33168072,449568
2021-10-05,Jammu and Kashmir,329991,324493,4424
2021-10-05,Jharkhand,348280,343061,5135
2021-10-05,Karnataka,2978808,2929008,37845
2021-10-05,Kerala,4738791,4588084,25677
2021-10-05,Ladakh,20830,20571,207
2021-10-05,Lakshadweep,10363,10267,51
2021-10-05,Madhya Pradesh,792580,781936,10522
2021-10-05,Maharashtra,6564915,6388899,139272
2021-10-05,Manipur,121303,117708,1871
2021-10-05,Meghalaya,81955,79173,1409
2021-10-05,Mizoram,99856,84987,331
2021-10-05,Nagaland,31342,29358,666
2021-10-05,Odisha,1028819,1016165,8276
2021-10-05,Puducherry,126669,124183,1843
2021-10-05,Punjab,601752,584966,16525
2021-10-05,Rajasthan,954343,945337,8954
2021-10-05,Sikkim,31561,30436,388
2021-10-05,Tamil Nadu,2671411,2618980,35682
2021-10-05,Telangana,666971,658657,3924
2021-10-05,Tripura,84189,83149,812
2021-10-05,Uttarakhand,343596,329946,7395
2021-10-05,Uttar Pradesh,1709893,1686844,22896
2021-10-05,West Bengal,1572460,1546037,18848
2021-10-06,Andaman and Nicobar Islands,7627,7488,129
2021-10-06,Andhra Pradesh,2054663,2031681,14228
2021-10-06,Arunachal Pradesh,54812,54108,279
2021-10-06,Assam,603923,593775,5903
2021-10-06,Bihar,725975,716285,9661
2021-10-06,Chandigarh,65252,64391,820
2021-10-06,Chhattisgarh,1005440,991662,13568
2021-10-06,Dadra and Nagar Haveli and Daman and Diu,10675,10638,4
2021-10-06,Delhi,1439053,1413611,25088
2021-10-06,Goa,176864,172770,3322
2021-10-06,Gujarat,826060,815794,10084
2021-10-06,Haryana,770949,760801,9875
2021-10-06,Himachal Pradesh,219919,214751,3674
2021-10-06,India,33893003,33192682,449884
2021-10-06,Jammu and Kashmir,330118,324627,4426
2021-10-06,Jharkhand,348287,343069,5135
2021-10-06,Karnataka,2979331,2929629,37854
2021-10-06,Kerala,4751407,4602600,25811
2021-10-06,Ladakh,20831,20574,208
2021-10-06,Lakshadweep,10364,10267,51
2021-10-06,Madhya Pradesh,792596,781953,10522
2021-10-06,Maharashtra,6567791,6391662,139362
2021-10-06,Manipur,121462,117810,1875
2021-10-06,Meghalaya,82068,79346,1412
2021-10-06,Mizoram,101327,86213,335
2021-10-06,Nagaland,31373,29390,667
2021-10-06,Odisha,1029412,1016594,8280
2021-10-06,Puducherry,126742,124259,1844
2021-10-06,Punjab,601782,584992,16526
2021-10-06,Rajasthan,954347,945344,8954
2021-10-06,Sikkim,31585,30498,388
2021-10-06,Tamil Nadu,2672843,2620499,35707
2021-10-06,Telangana,667158,658827,3925
2021-10-06,Tripura,84201,83172,812
2021-10-06,Uttarakhand,343618,329953,7396
2021-10-06,Uttar Pradesh,1709902,1686857,22896
2021-10-06,West Bengal,1573246,1546792,18863
2021-10-07,Andaman and Nicobar Islands,7629,7489,129
2021-10-07,Andhra Pradesh,2055306,2032520,14236
2021-10-07,Arunachal Pradesh,54844,54146,279
2021-10-07,Assam,604218,594163,5911
2021-10-07,Bihar,725979,716286,9661
2021-10-07,Chandigarh,65268,64408,820
2021-10-07,Chhattisgarh,1005464,991681,13568
2021-10-07,Dadra and Nagar Haveli and Daman and Diu,10675,10638,4
2021-10-07,Delhi,1439097,1413626,25088
2021-10-07,Goa,176924,172822,3323
2021-10-07,Gujarat,826080,815816,10085
2021-10-07,Haryana,770961,760813,9875
2021-10-07,Himachal Pradesh,220061,214962,3678
2021-10-07,India,33914477,33217641,450161
2021-10-07,Jammu and Kashmir,330252,324736,4426
2021-10-07,Jharkhand,348314,343078,5135
2021-10-07,Karnataka,2979773,2930264,37861
2021-10-07,Kerala,4763695,4618408,25952
2021-10-07,Ladakh,20843,20578,208
2021-10-07,Lakshadweep,10364,10267,51
2021-10-07,Madhya Pradesh,792600,781964,10522
2021-10-07,Maharashtra,6570472,6394075,139411
2021-10-07,Manipur,121578,117950,1876
2021-10-07,Meghalaya,82162,79468,1413
2021-10-07,Mizoram,102629,87148,342
2021-10-07,Nagaland,31397,29411,668
2021-10-07,Odisha,1029994,1017116,8287
2021-10-07,Puducherry,126806,124307,1844
2021-10-07,Punjab,601805,585020,16526
2021-10-07,Rajasthan,954349,945350,8954
2021-10-07,Sikkim,31603,30532,388
2021-10-07,Tamil Nadu,2674233,2621986,35734
2021-10-07,Telangana,667334,659043,3926
2021-10-07,Tripura,84208,83186,812
2021-10-07,Uttarakhand,343626,329967,7396
2021-10-07,Uttar Pradesh,1709917,1686869,22896
2021-10-07,West Bengal,1574017,1547548,18876
2021-10-08,Andaman and Nicobar Islands,7629,7490,129
2021-10-08,Andhra Pradesh,2055999,2033447,14242
2021-10-08,Arunachal Pradesh,54865,54196,280
2021-10-08,Assam,604536,594506,5916
2021-10-08,Bihar,725983,716288,9661
2021-10-08,Chandigarh,65273,64410,820
2021-10-08,Chhattisgarh,1005485,991705,13569
2021-10-08,Dadra and Nagar Haveli and Daman and Diu,10675,10638,4
2021-10-08,Delhi,1439136,1413649,25088
2021-10-08,Goa,176980,172907,3325
2021-10-08,Gujarat,826099,815838,10085
2021-10-08,Haryana,770975,760821,9875
2021-10-08,Himachal Pradesh,220254,215155,3680
2021-10-08,India,33934345,33240707,450408
2021-10-08,Jammu and Kashmir,330352,324827,4426
2021-10-08,Jharkhand,348334,343087,5135
2021-10-08,Karnataka,2980170,2930867,37866
2021-10-08,Kerala,4774639,4631330,26072
2021-10-08,Ladakh,20848,20580,208
2021-10-08,Lakshadweep,10364,10267,51
2021-10-08,Madhya Pradesh,792606,781973,10522
2021-10-08,Maharashtra,6573092,6397018,139470
2021-10-08,Manipur,121706,118141,1882
2021-10-08,Meghalaya,82283,79542,1415
2021-10-08,Mizoram,103709,88358,344
2021-10-08,Nagaland,31410,29445,669
2021-10-08,Odisha,1030518,1017714,8291
2021-10-08,Puducherry,126893,124402,1845
2021-10-08,Punjab,601821,585056,16529
2021-10-08,Rajasthan,954354,945362,8954
2021-10-08,Sikkim,31636,30606,388
2021-10-08,Tamil Nadu,2675592,2623459,35754
2021-10-08,Telangana,667535,659263,3927
2021-10-08,Tripura,84220,83203,812
2021-10-08,Uttarakhand,343645,329976,7396
2021-10-08,Uttar Pradesh,1709928,1686887,22896
2021-10-08,West Bengal,1574801,1548294,18882
2021-10-09,Andaman and Nicobar Islands,7632,7492,129
2021-10-09,Andhra Pradesh,2056628,2034244,14250
2021-10-09,Arunachal Pradesh,54881,54316,280
2021-10-09,Assam,604809,594851,5921
2021-10-09,Bihar,725987,716289,9661
2021-10-09,Chandigarh,65277,64415,820
2021-10-09,Chhattisgarh,1005511,991726,13570
2021-10-09,Dadra and Nagar Haveli and Daman and Diu,10675,10638,4
2021-10-09,Delhi,1439166,1413701,25088
2021-10-09,Goa,177040,172981,3326
2021-10-09,Gujarat,826123,815855,10086
2021-10-09,Haryana,770984,760828,9875
2021-10-09,Himachal Pradesh,220392,215321,3683
2021-10-09,India,33952276,33264302,450621
2021-10-09,Jammu and Kashmir,330434,324908,4426
2021-10-09,Jharkhand,348343,343100,5135
2021-10-09,Karnataka,2980621,2932322,37875
2021-10-09,Kerala,4784109,4644211,26173
2021-10-09,Ladakh,20849,20586,208
2021-10-09,Lakshadweep,10365,10267,51
2021-10-09,Madhya Pradesh,792614,781984,10523
2021-10-09,Maharashtra,6575578,6399464,139514
2021-10-09,Manipur,121853,118255,1882
2021-10-09,Meghalaya,82364,79724,1417
2021-10-09,Mizoram,104659,89847,345
2021-10-09,Nagaland,31441,29480,671
2021-10-09,Odisha,1031044,1018311,8295
2021-10-09,Puducherry,126977,124494,1846
2021-10-09,Punjab,601849,585089,16529
2021-10-09,Rajasthan,954355,945366,8954
2021-10-09,Sikkim,31654,30671,388
2021-10-09,Tamil Nadu,2676936,2624916,35768
2021-10-09,Telangana,667725,659508,3929
2021-10-09,Tripura,84234,83222,813
2021-10-09,Uttarakhand,343662,329984,7396
2021-10-09,Uttar Pradesh,1709928,1686887,22896
2021-10-09,West Bengal,1575577,1549049,18894
2021-10-10,Andaman and Nicobar Islands,7633,7494,129
2021-10-10,Andhra Pradesh,2057252,2035054,14254
2021-10-10,Arunachal Pradesh,54900,54354,280
2021-10-10,Assam,604969,595091,5926
2021-10-10,Bihar,725996,716300,9661
2021-10-10,Chandigarh,65279,64421,820
2021-10-10,Chhattisgarh,1005530,991755,13570
2021-10-10,Dadra and Nagar Haveli and Daman and Diu,10675,10638,4
2021-10-10,Delhi,1439195,1413759,25089
2021-10-10,Goa,177113,173074,3329
2021-10-10,Gujarat,826141,815872,10086
2021-10-10,Haryana,770993,760845,9875
2021-10-10,Himachal Pradesh,220479,215429,3688
2021-10-10,India,33971296,33285885,450814
2021-10-10,Jammu and Kashmir,330533,325016,4426
2021-10-10,Jharkhand,348352,343109,5135
2021-10-10,Karnataka,2981027,2932959,37885
2021-10-10,Kerala,4794800,4656866,26258
2021-10-10,Ladakh,20852,20592,208
2021-10-10,Lakshadweep,10365,10267,51
2021-10-10,Madhya Pradesh,792621,781995,10523
2021-10-10,Maharashtra,6577872,6401287,139542
2021-10-10,Manipur,122003,118389,1885
2021-10-10,Meghalaya,82423,79850,1421
2021-10-10,Mizoram,105829,91485,354
2021-10-10,Nagaland,31449,29505,671
2021-10-10,Odisha,1031696,1018749,8302
2021-10-10,Puducherry,127053,124549,1846
2021-10-10,Punjab,601876,585111,16531
2021-10-10,Rajasthan,954359,945368,8954
2021-10-10,Sikkim,31667,30694,388
2021-10-10,Tamil Nadu,2678265,2626352,35783
2021-10-10,Telangana,667887,659722,3930
2021-10-10,Tripura,84253,83243,813
2021-10-10,Uttarakhand,343668,329991,7396
2021-10-10,Uttar Pradesh,1709954,1686917,22896
2021-10-10,West Bengal,1576337,1549783,18905
2021-10-11,Andaman and Nicobar Islands,7634,7495,129
2021-10-11,Andhra Pradesh,2057562,2036048,14256
2021-10-11,Arunachal Pradesh,54924,54412,280
2021-10-11,Assam,605239,595314,5931
2021-10-11,Bihar,725998,716301,9661
2021-10-11,Chandigarh,65280,64423,820
2021-10-11,Chhattisgarh,1005554,991788,13570
2021-10-11,Dadra and Nagar Haveli and Daman and Diu,10677,10638,4
2021-10-11,Delhi,1439218,1413760,25089
2021-10-11,Goa,177148,173171,3330
2021-10-11,Gujarat,826162,815890,10086
2021-10-11,Haryana,771000,760860,9875
2021-10-11,Himachal Pradesh,220618,215674,3690
2021-10-11,India,33984480,33312458,450991
2021-10-11,Jammu and Kashmir,330586,325111,4426
2021-10-11,Jharkhand,348365,343117,5135
2021-10-11,Karnataka,2981400,2933570,37895
2021-10-11,Kerala,4801796,4673442,26342
2021-10-11,Ladakh,20853,20599,208
2021-10-11,Lakshadweep,10365,10267,51
2021-10-11,Madhya Pradesh,792635,782009,10523
2021-10-11,Maharashtra,6579608,6404320,139578
2021-10-11,Manipur,122108,118516,1885
2021-10-11,Meghalaya,82487,80012,1423
2021-10-11,Mizoram,106136,92822,358
2021-10-11,Nagaland,31473,29529,671
2021-10-11,Odisha,1032144,1019218,8308
2021-10-11,Puducherry,127095,124608,1848
2021-10-11,Punjab,601894,585134,16531
2021-10-11,Rajasthan,954366,945377,8954
2021-10-11,Sikkim,31677,30736,388
2021-10-11,Tamil Nadu,2679568,2627780,35796
2021-10-11,Telangana,668070,659942,3932
2021-10-11,Tripura,84257,83260,813
2021-10-11,Uttarakhand,343675,330007,7396
2021-10-11,Uttar Pradesh,1709965,1686928,22895
2021-10-11,West Bengal,1576943,1550380,18914
2021-10-12,Andaman and Nicobar Islands,7635,7498,129
2021-10-12,Andhra Pradesh,2058065,2036865,14268
2021-10-12,Arunachal Pradesh,54942,54426,280
2021-10-12,Assam,605465,595520,5934
2021-10-12,Bihar,726004,716305,9661
2021-10-12,Chandigarh,65285,64426,820
2021-10-12,Chhattisgarh,1005570,991810,13570
2021-10-12,Dadra and Nagar Haveli and Daman and Diu,10677,10638,4
2021-10-12,Delhi,1439252,1413798,25089
2021-10-12,Goa,177228,173252,3332
2021-10-12,Gujarat,826184,815909,10086
2021-10-12,Haryana,771009,760871,9875
2021-10-12,Himachal Pradesh,220792,215769,3694
2021-10-12,India,34000503,33335304,451220
2021-10-12,Jammu and Kashmir,330666,325247,4426
2021-10-12,Jharkhand,348381,343126,5135
2021-10-12,Karnataka,2981732,2934085,37906
2021-10-12,Kerala,4809619,4685932,26448
2021-10-12,Ladakh,20856,20602,208
2021-10-12,Lakshadweep,10365,10267,51
2021-10-12,Madhya Pradesh,792647,782015,10523
2021-10-12,Maharashtra,6581677,6407936,139621
2021-10-12,Manipur,122228,118908,1887
2021-10-12,Meghalaya,82580,80134,1425
2021-10-12,Mizoram,107566,93939,363
2021-10-12,Nagaland,31492,29557,673
2021-10-12,Odisha,1032673,1019764,8314
2021-10-12,Puducherry,127151,124686,1848
2021-10-12,Punjab,601913,585167,16531
2021-10-12,Rajasthan,954370,945380,8954
2021-10-12,Sikkim,31698,30767,389
2021-10-12,Tamil Nadu,2680857,2629201,35814
2021-10-12,Telangana,668266,660143,3933
2021-10-12,Tripura,84267,83279,813
2021-10-12,Uttarakhand,343695,330022,7397
2021-10-12,Uttar Pradesh,1709985,1686945,22895
2021-10-12,West Bengal,1577711,1551115,18924
2021-10-13,Andaman and Nicobar Islands,7637,7499,129
2021-10-13,Andhra Pradesh,2058582,2037691,14276
2021-10-13,Arunachal Pradesh,54954,54450,280
2021-10-13,Assam,605640,595901,5936
2021-10-13,Bihar,726008,716311,9661
2021-10-13,Chandigarh,65285,64428,820
2021-10-13,Chhattisgarh,1005598,991821,13570
2021-10-13,Dadra and Nagar Haveli and Daman and Diu,10678,10639,4
2021-10-13,Delhi,1439283,1413856,25089
2021-10-13,Goa,177288,173303,3333
2021-10-13,Gujarat,826210,815929,10086
2021-10-13,Haryana,771019,760881,9875
2021-10-13,Himachal Pradesh,220931,215837,3695
2021-10-13,India,34019696,33355115,451469
2021-10-13,Jammu and Kashmir,330741,325369,4426
2021-10-13,Jharkhand,348395,343134,5135
2021-10-13,Karnataka,2982089,2934523,37916
2021-10-13,Kerala,4820698,4695904,26571
2021-10-13,Ladakh,20861,20611,208
2021-10-13,Lakshadweep,10365,10268,51
2021-10-13,Madhya Pradesh,792657,782024,10523
2021-10-13,Maharashtra,6583896,6411075,139670
2021-10-13,Manipur,122363,119015,1889
2021-10-13,Meghalaya,82647,80296,1428
2021-10-13,Mizoram,108790,95412,370
2021-10-13,Nagaland,31507,29580,673
2021-10-13,Odisha,1033288,1020168,8321
2021-10-13,Puducherry,127210,124710,1849
2021-10-13,Punjab,601938,585183,16532
2021-10-13,Rajasthan,954374,945384,8954
2021-10-13,Sikkim,31716,30783,390
2021-10-13,Tamil Nadu,2682137,2630654,35833
2021-10-13,Telangana,668450,660305,3934
2021-10-13,Tripura,84282,83289,813
2021-10-13,Uttarakhand,343701,330032,7397
2021-10-13,Uttar Pradesh,1709996,1686960,22897
2021-10-13,West Bengal,1578482,1551890,18935
2021-10-14,Andaman and Nicobar Islands,7640,7501,129
2021-10-14,Andhra Pradesh,2059122,2038248,14286
2021-10-14,Arunachal Pradesh,54958,54476,280
2021-10-14,Assam,605847,596263,5938
2021-10-14,Bihar,726016,716313,9661
2021-10-14,Chandigarh,65295,64443,820
2021-10-14,Chhattisgarh,1005614,991841,13570
2021-10-14,Dadra and Nagar Haveli and Daman and Diu,10678,10640,4
2021-10-14,Delhi,1439311,1413885,25089
2021-10-14,Goa,177356,173342,3335
2021-10-14,Gujarat,826244,815943,10086
2021-10-14,Haryana,771035,760869,10049
2021-10-14,Himachal Pradesh,221113,216010,3699
2021-10-14,India,34036684,33374485,451847
2021-10-14,Jammu and Kashmir,330834,325473,4426
2021-10-14,Jharkhand,348406,343141,5135
2021-10-14,Karnataka,2982399,2934870,37922
2021-10-14,Kerala,4829944,4706856,26667
2021-10-14,Ladakh,20867,20615,208
2021-10-14,Lakshadweep,10365,10268,51
2021-10-14,Madhya Pradesh,792669,782035,10523
2021-10-14,Maharashtra,6586280,6413418,139705
2021-10-14,Manipur,122432,119099,1889
2021-10-14,Meghalaya,82734,80411,1431
2021-10-14,Mizoram,109818,96744,373
2021-10-14,Nagaland,31516,29597,673
2021-10-14,Odisha,1033809,1020645,8327
2021-10-14,Puducherry,127259,124763,1849
2021-10-14,Punjab,601968,585199,16538
2021-10-14,Rajasthan,954382,945386,8954
2021-10-14,Sikkim,31722,30790,390
2021-10-14,Tamil Nadu,2683396,2632092,35853
2021-10-14,Telangana,668618,660512,3935
2021-10-14,Tripura,84288,83294,813
2021-10-14,Uttarakhand,343729,330036,7397
2021-10-14,Uttar Pradesh,1710008,1686976,22897
2021-10-14,West Bengal,1579012,1552491,18945
2021-10-15,Andaman and Nicobar Islands,7641,7503,129
2021-10-15,Andhra Pradesh,2059708,2038960,14295
2021-10-15,Arunachal Pradesh,54964,54501,280
2021-10-15,Assam,605994,596547,5939
2021-10-15,Bihar,726021,716314,9661
2021-10-15,Chandigarh,65297,64447,820
2021-10-15,Chhattisgarh,1005624,991857,13570
2021-10-15,Dadra and Nagar Haveli and Daman and Diu,10678,10640,4
2021-10-15,Delhi,1439337,1413921,25089
2021-10-15,Goa,177410,173423,3339
2021-10-15,Gujarat,826258,815960,10086
2021-10-15,Haryana,771049,760884,10049
2021-10-15,Himachal Pradesh,221203,216124,3701
2021-10-15,India,34052687,33392353,452010
